Date,ConfirmedGrowth,DailyDeaths,DailyHospitalized,DailyTests,Confirmed,Tests,Hospitalized,Deaths,DeathsConfirmed,DeathsProbable,PositivePct,CurrentlyHospitalized,CurrentlyInICU,CurrentlyOnVentilator,Geography,ID Geography,ConfirmedPC,DailyDeathsPC,DeathsPC,DailyTestsPC,TestsPC,DailyHospitalizedPC,HospitalizedPC,ConfirmedGrowthPC,ConfirmedSmooth,ConfirmedPCSmooth,DailyDeathsSmooth,DailyDeathsPCSmooth,DeathsSmooth,DeathsPCSmooth,DailyTestsSmooth,DailyTestsPCSmooth,TestsSmooth,TestsPCSmooth,DailyHospitalizedSmooth,DailyHospitalizedPCSmooth,HospitalizedSmooth,HospitalizedPCSmooth,ConfirmedGrowthSmooth,ConfirmedGrowthPCSmooth,Timestamp
"4/8",3021,338,0,5442,47437,100416,,1969,1504,465,47.24047960484385,7026,1617,1576,"New Jersey","04000US34",532.4902452932698,3.7941206844683517,22.102436768396995,61.087588061765594,1127.1905995608697,,,33.911356768576596,47491.066666666666,533.0971549333298,246.93333333333334,2.7718783067595214,2053.8,23.05433450225178,6549.866666666667,73.52362307843129,100140.4,1124.0969319258415,0,0,0,0,3488.9333333333334,39.164006292103885,1586318400000
"4/8",1680,69,0,7763,16239,101744,1145,309,,,15.960646328039,1898,,603,"Pennsylvania","04000US42",126.79725089130527,0.5387653372436766,2.4127317276564644,60.615004536560306,794.4368184423279,,8.940381320927676,13.117764732889515,16351.666666666666,127.67697400236014,38.93333333333333,0.30399899222251897,318.2,2.4845671059556214,6665.133333333333,52.042649392860916,100099.13333333333,781.5933815671459,42.06666666666667,0.32846466454179696,1048.5333333333333,8.187150941225646,1443.1333333333334,11.268264014796006,1586318400000
"4/8",1092,23,0,10774,9353,146477,,177,,,6.385302812045578,1491,,,"Texas","04000US48",32.58675531137458,0.0801342213366423,0.6166850946341603,37.53765655134713,510.34001472727624,,,3.804633465200582,9583,33.388097524741006,21.533333333333335,0.07502421301952308,189.33333333333334,0.6596556191190265,8270.266666666666,28.814407807813982,145586.8,507.23847195189023,0,0,0,0,815.0666666666667,2.8397709856863442,1586318400000
"4/9",665,17,166,3829,10566,44828,2159,379,,,23.570090122245023,,,,"Georgia","04000US13",100.44227492341585,0.16160502306436395,3.6028413965525847,36.39915490079115,426.14293964290044,1.5780255193343775,20.52383792917422,6.321608255164826,10324.866666666667,98.15001857665584,29.866666666666667,0.2839178444424904,362.6,3.44694008018461,3295.2,31.324757176570127,44411.53333333333,422.1839334504178,143.73333333333332,1.3663546263794855,2047.8,19.46675095477673,735.4,6.990843174207839,1586404800000
"4/9",2151,110,183,7775,18941,121922,2302,725,,,15.535342268007415,2302,,,"Massachusetts","04000US25",274.421777912937,1.5937065398037626,10.50397492143389,112.64607588158412,1766.4353522359486,2.651348152582623,33.35193140571147,31.16420697379903,19654.133333333335,284.75382570462233,98.66666666666667,1.4295064720664048,800.9333333333333,11.604115375274183,7434.6,107.71427855295502,122715.46666666666,1777.9312887430667,202.93333333333334,2.9401470952500928,2308,33.43886085333713,1629.5333333333333,23.609072092377797,1586404800000
"4/9",3590,267,0,6776,51027,107192,,2236,1700,536,47.60336592283006,7363,1523,1551,"New Jersey","04000US34",572.788746054339,2.997130836547485,25.09956760494448,76.06201703537737,1203.2526165962472,,,40.29850076106918,51028.53333333333,572.805958041665,267.6,3.0038659620228723,2321.4,26.058200464274652,6612.533333333334,74.22706951697177,106752.93333333333,1198.3240014428134,0,0,0,0,3537.4666666666667,39.70880310833524,1586404800000
"4/9",1989,29,0,7404,18228,109148,1145,338,,,16.700260197163487,2051,,592,"Pennsylvania","04000US42",142.32774735185126,0.22643760550821188,2.639169333164676,57.81186314423451,852.2486815865624,,8.940381320927676,15.53049646054598,17813.666666666668,139.09255259729142,42.2,0.3295057569809153,360.4,2.814072862936536,6553.6,51.17177556753854,106652.73333333334,832.7651571346845,35,0.2732867652685316,1083.5333333333333,8.460437706494178,1462,11.415578594931231,1586404800000
"4/9",877,22,0,9648,10230,156125,,199,,,6.55244195356285,1439,,,"Texas","04000US48",35.64230801190655,0.07665012475678828,0.6933352193909486,33.61456380243152,543.9545785297078,,,3.0555527005319694,10413.6,36.281988143967745,22.333333333333332,0.0778114902834063,211.66666666666666,0.7374671094024327,8512.466666666667,29.658255999454624,154099.26666666666,536.8967279513448,0,0,0,0,830.6,2.893890619226743,1586404800000
"4/10",917,37,192,1360,11483,46188,2351,416,,,24.861435870788952,,,,"Georgia","04000US13",109.15943999106419,0.3517285796106745,3.954569976163259,12.928401845149116,439.07134148804954,1.825186142844581,22.349024072018803,8.717165067648338,11114.6,105.65736407948114,32.46666666666667,0.30863390679351077,395.06666666666666,3.7555739869781206,3247.733333333333,30.873530602366877,47659.26666666667,453.0574640527847,151.2,1.437334087490108,2199,20.904085042266846,789.7333333333333,7.5073455028253155,1586491200000
"4/10",2033,107,133,8851,20974,130773,2435,832,,,16.038478890902557,2435,,,"Massachusetts","04000US25",303.8763724167647,1.5502418159909326,12.054216737424822,128.2354234891191,1894.6707757250676,1.9269360890354583,35.278867494746926,29.45459450382772,21349.866666666665,309.32201936913657,106.2,1.5386512229741778,907.1333333333333,13.142766598248361,7909.333333333333,114.59232962564751,130624.8,1892.523618368714,196.2,2.8425929373590746,2504.2,36.281453790696204,1695.7333333333333,24.568193664514244,1586491200000
"4/10",3561,285,0,6331,54588,113523,,2521,1932,589,48.085410005021004,7570,1679,1663,"New Jersey","04000US34",612.7617157507644,3.199184600809113,28.298752205753594,71.06679897446489,1274.3194155707122,,,39.972969696425444,54553.666666666664,612.3763169041174,278.2,3.12285317875472,2599.6,29.181053643029372,6555.933333333333,73.5917226804602,113308.86666666667,1271.9157241232738,0,0,0,0,3525.133333333333,39.57035886245227,1586491200000
"4/10",1751,78,0,7792,19979,116940,1145,416,,,17.084829827261842,2072,,611,"Pennsylvania","04000US42",155.99989380857122,0.609039076884156,3.2482084100488327,60.841442142068516,913.0901237286309,,8.940381320927676,13.672146456719965,19308.666666666668,150.76580157090436,44.4,0.3466837822263658,404.8,3.1607566451629014,6525.866666666667,50.95522834020194,113178.6,883.7203854748865,27.666666666666668,0.21602668111702972,1111.2,8.676464387611206,1495,11.673248973612992,1586491200000
"4/10",1441,27,0,10016,11671,166141,,226,,,7.0247560806784595,1532,,,"Texas","04000US48",40.662891183476184,0.09407060765605835,0.7874058270470069,34.89671134381779,578.8512898735255,,,5.0205831715696325,11260.666666666666,39.23325022020942,23.866666666666667,0.0831537717058491,235.53333333333333,0.8206208811082817,8757.266666666666,30.511162842202886,162856.53333333333,567.4078907935477,0,0,0,0,847.0666666666667,2.951262076241673,1586491200000
"4/11",676,12,128,5581,12159,51769,2479,428,,,23.487028916919392,,,,"Georgia","04000US13",115.58561620232949,0.11407413392778631,4.0686441100910455,53.053978454247954,492.1253199422975,1.2167907618963874,23.56581483391519,6.426176211265296,11903.8,113.15963962079857,32.6,0.30990139717048615,427.6666666666667,4.065475384148607,3604.266666666667,34.26279987039911,51263.53333333333,487.3202639231838,150.8,1.4335316163591814,2349.8,22.33761665862603,789.2,7.502275541317413,1586577600000
"4/11",1886,114,72,5306,22860,136079,2507,946,,,16.799065248862792,2507,,,"Massachusetts","04000US25",331.2011954537638,1.6516595048875358,13.705876242312359,76.87460818362513,1971.5453839086929,1.0431533715079173,36.322020866254846,27.324823036999057,23081.2,334.4059944228964,114.53333333333333,1.6593865668987051,1021.6666666666666,14.802153165147066,7970.066666666667,115.47224881216947,138594.86666666667,2007.9958671808834,186,2.694812876395453,2690.2,38.97626666709166,1731.3333333333333,25.08397505375983,1586577600000
"4/11",3563,323,0,6670,58151,120193,,2844,2183,661,48.38135332340486,7618,1746,1650,"New Jersey","04000US34",652.7571358654412,3.6257425475836613,31.924494753337253,74.8721448680589,1349.191560438771,,,39.99542011467673,57988.666666666664,650.9349102507113,288.2,3.2351052700111804,2887.8,32.416158913040555,6335.533333333334,71.11768658916782,119644.4,1343.0334107124415,0,0,0,0,3435,38.558593346594044,1586577600000
"4/11",1676,78,0,7757,21655,124697,1145,494,,,17.366095415286654,2115,,639,"Pennsylvania","04000US42",169.08642576828717,0.609039076884156,3.8572474869329887,60.568155376799986,973.6582791054309,,8.940381320927676,13.08653195971597,20818.6,162.5556528976986,48.93333333333333,0.3820809251563851,453.73333333333335,3.5428375703192874,6498.333333333333,50.740242751524036,119676.93333333333,934.4606282264106,19.533333333333335,0.15252004233081856,1130.7333333333333,8.828984429942023,1509.9333333333334,11.789851326794233,1586577600000
"4/11",890,28,0,10316,12561,176457,,254,,,7.1184481205052785,1514,563,,"Texas","04000US48",43.76373713954626,0.09755470423591237,0.8849605312829193,35.941940317774,614.7932301912996,,,3.1008459560700716,12123.066666666668,42.237935110675515,24.2,0.0843151372324671,259.73333333333335,0.9049360183407489,9009.666666666666,31.390548818958038,171866.2,598.7984396125058,0,0,0,0,862.4,3.0046848904661014,1586577600000
"4/12",293,5,26,4844,12452,56613,2505,433,,,21.994948156783778,,,,"Georgia","04000US13",118.37092630573294,0.04753088913657763,4.116174999227623,46.04792539551641,538.1732453378139,0.24716062351020368,23.812975457425395,2.7853101034034493,12713.2,120.85393995422777,32.4,0.30800016160502314,460.06666666666666,4.37347554575363,3799.3333333333335,36.117138291914124,55062.86666666667,523.4374022150979,148.33333333333334,1.4100830443851364,2498.133333333333,23.747699703011165,809.4,7.694300333429187,1586664000000
"4/12",2615,110,7,3802,25475,139881,2514,1056,,,18.21190869381832,2514,,,"Massachusetts","04000US25",369.08794637728045,1.5937065398037626,15.29958278211612,55.08429331212641,2026.6296772208193,0.10141768889660308,36.42343855515145,37.88675092351672,24837.266666666666,359.8483119774243,122.8,1.7791560280718364,1144.4666666666667,16.581309193218903,8026.866666666667,116.29518091635903,146621.73333333334,2124.2910480972428,161.26666666666668,2.3364703756274556,2851.4666666666667,41.312737042719114,1756.0666666666666,25.44231755452783,1586664000000
"4/12",3699,240,0,6542,61850,126735,,3084,2350,734,48.80261963940506,7604,1914,1644,"New Jersey","04000US34",694.2791844212057,2.6940501901550427,34.618544943492296,73.4353180999762,1422.6268785387472,,,41.52204855576459,61400.46666666667,689.2330787455903,283.46666666666664,3.1819726134831225,3171.266666666667,35.59813152652368,6355.466666666666,71.3414424244057,125999.86666666667,1414.3748531368476,0,0,0,0,3411.8,38.29816849487906,1586664000000
"4/12",1178,13,0,5036,22833,129733,1145,507,,,17.59999383348878,2097,,649,"Pennsylvania","04000US42",178.2844774678966,0.10150651281402602,3.9587539997470147,39.322061425495,1012.9803405309259,,8.940381320927676,9.198051699609435,22303.066666666666,174.14665556862124,65.06666666666666,0.5080531102896891,518.8,4.050890680608976,6300.733333333334,49.19734375675084,125977.66666666667,983.6579719831614,9.4,0.0733970169578342,1140.1333333333334,8.90238144689986,1484.4666666666667,11.591002670922652,1586664000000
"4/12",923,17,0,4374,13484,180831,,271,,,7.456686077055371,1338,591,,"Texas","04000US48",46.97955828275151,0.059229641857518216,0.9441901731404375,15.239438440281452,630.032668631581,,,3.215821143205254,12977.133333333333,45.21358586297617,24.8,0.0864055951803795,284.53333333333336,0.9913416135211285,8792.6,30.634267588024393,180658.8,629.4327072005301,0,0,0,0,854.0666666666667,2.9756507523006515,1586664000000
"4/13",863,31,84,476,13315,57089,2589,464,,,23.323232146297887,,,,"Georgia","04000US13",126.57475777070624,0.29469151264678134,4.410866511874405,4.52494064580219,542.6981859836161,0.7985189374945042,24.611494394919898,8.2038314649733,13533.2,128.6490057726265,34.8,0.3308149883905804,494.8666666666667,4.704290534144211,3965.4666666666667,37.696431301625466,59028.333333333336,561.1338335167234,151.13333333333333,1.4367003423016198,2649.266666666667,25.184400045312785,820,7.795065818398731,1586750400000
"4/13",1392,155,971,7504,26867,147385,3485,1211,,,18.229127794551683,3485,,,"Massachusetts","04000US25",389.25557822643356,2.2456773969962107,17.545260179112333,108.7197624971585,2135.3494397179775,14.06808227408594,50.49152082923739,20.167631849153068,26542.4,384.5526951098854,128.86666666666667,1.8670513584488926,1273.3333333333333,18.448360551667797,8617.6,124.85386797648094,155239.33333333334,2249.1449160737234,149.33333333333334,2.1635773631275317,3000.8,43.47631440584665,1705.1333333333334,24.70438313246111,1586750400000
"4/13",2734,164,0,2734,64584,129469,,3248,2443,805,49.88375595702446,7781,1886,1611,"New Jersey","04000US34",724.968906170722,1.8409342966059459,36.45947924009824,30.689721749516192,1453.3166002882633,,,30.689721749516192,64820.53333333333,727.6240423025748,288.93333333333334,3.243337090036654,3460.2,38.84146861656033,6392.733333333334,71.75976855115476,132392.6,1486.1346216880022,0,0,0,0,3420.0666666666666,38.390963556984396,1586750400000
"4/13",1366,17,0,5135,24199,134868,1145,524,,,17.942729187056976,2243,,669,"Pennsylvania","04000US42",188.95046950666273,0.13273928598757248,4.091493285734587,40.09507256154028,1053.075413092466,,8.940381320927676,10.665992038766118,23751.2,185.45396054988416,70.26666666666667,0.5486557154152994,589.0666666666667,4.599546396024277,6062.6,47.33795266048571,132040.26666666666,1030.9959246436472,4.866666666666666,0.03799987402781487,1145,8.940381320927674,1448.1333333333334,11.30730498126294,1586750400000
"4/13",422,16,0,2183,13906,183014,,287,,,7.598325811140132,1176,594,,"Texas","04000US48",48.4498470394499,0.055745545277664205,0.9999357184181017,7.60578283382131,637.6384514654023,,,1.4702887566983935,13821.466666666667,48.15532474189957,24.533333333333335,0.08547650275908511,309.06666666666666,1.0768181162802135,8688.4,30.271224724403606,189347.2,659.7039319249338,0,0,0,0,844.3333333333334,2.941738878923405,1586750400000
"4/14",908,37,180,4719,14223,61808,2769,501,,,23.011584260937095,,,,"Georgia","04000US13",135.20636723790872,0.3517285796106745,4.762595091485079,44.85965316710197,587.5578391507181,1.7111120089167948,26.322606403836694,8.631609467202498,14371,136.61328155635144,38,0.3612347574379901,532.8666666666667,5.065525291582201,4071.4666666666667,38.704086151320915,63099.8,599.8379196680443,163.13333333333333,1.5507744762294062,2812.4,26.735174521542188,837.8,7.964275783724948,1586836800000
"4/14",1296,118,131,11345,28163,158730,3616,1329,,,17.742707742707744,3616,,,"Massachusetts","04000US25",408.03233891357604,1.709612469971309,19.25487264908364,164.3690972188517,2299.7185369368294,1.8979596064935718,52.38948043573096,18.776760687142513,28366.533333333333,410.98117895358877,133.4,1.9327313855438357,1406.7333333333333,20.381091937211632,8900.466666666667,128.95210849065512,164139.8,2378.0970245643784,156.13333333333333,2.262097403769947,3156.9333333333334,45.7384118096166,1824.1333333333334,26.42848384370336,1586836800000
"4/14",4240,411,0,10305,68824,139774,,3659,2805,854,49.23948659979682,8185,2051,1626,"New Jersey","04000US34",772.563792863461,4.613560950640511,41.07304019073875,115.67578003978214,1568.9923803280456,,,47.59488669273909,68240.33333333333,766.0120124704589,306.53333333333336,3.440900770648024,3766.733333333333,42.282369387208355,6386.266666666666,71.68717886547559,138778.86666666667,1557.821800553478,0,0,0,0,3419.8,38.38797016788422,1586836800000
"4/14",1146,60,0,4210,25345,139078,1145,584,,,18.223586764261782,2317,,675,"Pennsylvania","04000US42",197.8986590208838,0.468491597603197,4.559984883337784,32.87249376515766,1085.9479068576238,,8.940381320927676,8.948189514221063,25187.733333333334,196.67069048894385,93.46666666666667,0.7298057998218691,682.5333333333333,5.329352195846146,5904.733333333334,46.10529921256975,137945,1077.1012238562168,0,0,1145,8.940381320927674,1436.5333333333333,11.216729939059654,1586836800000
"4/14",718,31,0,9387,14624,192401,,318,,,7.600792095675178,1409,688,,"Texas","04000US48",50.951428383785085,0.1080069939754744,1.1079427123935761,32.70521459508962,670.343666060492,,,2.501581344335181,14683,51.15699008199646,25.133333333333333,0.08756696070699752,334.2,1.1643850769872113,9159.4,31.912234213514843,198506.6,691.6161661384488,0,0,0,0,861.5333333333333,3.0016653400968942,1586836800000
"4/15",764,51,153,3424,14987,65232,2922,552,,,22.974920284522934,,,,"Georgia","04000US13",142.4690870979778,0.48481506919309186,5.247410160678171,32.549152880728364,620.1069920314465,1.4544452075792755,27.77705161141597,7.262719860069063,15165.8,144.16879169350184,33.8,0.3213088105632648,566.6666666666666,5.386834102145466,3738.266666666667,35.536627699259384,66838.06666666667,635.3745473673038,145.66666666666666,1.3847332368456284,2958.0666666666666,28.11990775838781,794.8,7.555510137150381,1586923200000
"4/15",1755,173,21,11653,29918,170383,3637,1502,,,17.559263541550507,3637,973,,"Massachusetts","04000US25",433.4592023440815,2.50646573987319,21.76133838895683,168.83147553030224,2468.5500124671316,0.3042530666898092,52.69373350242077,25.426863430505485,30216,437.77669824282265,138.8,2.0109678884069293,1545.5333333333333,22.392059825618563,9418.8,136.4618468827607,173558.6,2514.558871447139,161.66666666666666,2.342265672135833,3318.6,48.08067748175243,1849.4666666666667,26.79551928923393,1586923200000
"4/15",2206,409,0,4247,71030,144021,,4068,3156,912,49.31919650606509,8270,1980,1705,"New Jersey","04000US34",797.3266041946362,4.5911105323892185,45.664150723127975,47.67346315661861,1616.665843484664,,,24.7628113311751,71670.26666666666,804.5137314241497,309.6,3.475324745300005,4076.3333333333335,45.757694132508355,6445.666666666667,72.35395628753898,145224.53333333333,1630.175756841017,0,0,0,0,3429.9333333333334,38.50171895369077,1586923200000
"4/15",1145,63,0,4392,26490,143470,1145,647,,,18.463790339443786,2395,,668,"Pennsylvania","04000US42",206.83904034181148,0.4919161774833568,5.051901060821141,34.29358494455402,1120.241491802178,,8.940381320927676,8.940381320927676,26596.066666666666,207.66722937712998,92.13333333333334,0.719394875430687,774.6666666666666,6.048747071276833,5785.866666666667,45.17716530309585,143730.86666666667,1122.2783891593126,0,0,1145,8.940381320927674,1408.3333333333333,10.996538888186148,1586923200000
"4/15",868,46,0,9873,15492,202274,,364,,,7.658918101189475,1538,663,,"Texas","04000US48",53.975624215098364,0.1602684426732846,1.2682111550668607,34.39848553289867,704.7421515933906,,,3.0241958313132833,15536.866666666667,54.131944014981144,25.933333333333334,0.09035423797088073,360.1333333333333,1.2547393149580919,9339.266666666666,32.53890705167792,207845.86666666667,724.1550731901266,0,0,0,0,853.8666666666667,2.97495393298468,1586923200000
"4/16",682,35,186,4534,15669,69766,3108,587,,,22.459364160192642,,,,"Georgia","04000US13",148.95230037620698,0.33271622395604344,5.580126384634214,43.1010102690486,663.2080023004951,1.768149075880688,29.545200687296656,6.483213278229189,15939.866666666667,151.52720707703253,34,0.32321004612872795,600.6666666666666,5.710044148274193,3998.6666666666665,38.01203640549235,70836.73333333334,673.386583772796,138.4,1.3156550113004688,3096.4666666666667,29.43556276968828,774.0666666666667,7.358415383530704,1587009600000
"4/16",2263,165,89,10706,32181,181089,3726,1667,,,17.770819873101072,3726,973,,"Massachusetts","04000US25",466.2460923402262,2.390559809705644,24.151898198662476,155.11111104671892,2623.6611235138507,1.2894534731139533,53.98318697553472,32.78688999614468,32164.866666666665,466.0123487143884,143.6,2.0805114465074572,1689.1333333333334,24.472571272126018,9783.266666666666,141.74232788464386,183341.86666666667,2656.301199331783,158.26666666666668,2.2930056518146253,3476.866666666667,50.373683133567056,1948.8666666666666,28.235650471565695,1587009600000
"4/16",4287,421,0,7809,75317,151830,,4489,3518,971,49.60613844431272,8224,2014,1645,"New Jersey","04000US34",845.4490757162806,4.725813041896971,50.389963765024945,87.6576580621697,1704.3235015468338,,,48.12247152164445,75173.73333333334,843.8408774222129,309.2,3.470834661649746,4385.533333333334,49.2285287941581,6648.8,74.6341704345952,151873.33333333334,1704.8099272756122,0,0,0,0,3503.4666666666667,39.32714599806328,1587009600000
"4/16",1245,60,0,4361,27735,147831,1145,707,,,18.761288227773605,2512,,675,"Pennsylvania","04000US42",216.5602409920778,0.468491597603197,5.5203926584243375,34.05153095245903,1154.293022754637,,8.940381320927676,9.721200650266338,27983.666666666668,218.50187839103324,87.53333333333333,0.6834771862811085,862.2,6.732224257557942,5818.666666666667,45.43327404311892,149549.53333333333,1167.7116632024315,0,0,1145,8.940381320927674,1387.6,10.834649013903269,1587009600000
"4/16",963,29,0,11742,16455,214016,,393,,,7.688677482057417,1459,694,,"Texas","04000US48",57.33080922149778,0.10103880081576637,1.369249955882627,40.91026204064582,745.6524136340364,,,3.3551850063994144,16376.266666666666,57.0564946841106,25.6,0.08919287244426273,385.73333333333335,1.3439321874023546,9438.933333333332,32.8861553441367,217284.8,757.0412285342633,0,0,0,0,839.4,2.9245506691294585,1587009600000
"4/17",1525,63,216,1920,17194,71686,3324,650,,,23.9851574923974,,,,"Georgia","04000US13",163.44922156286316,0.5988892031208782,6.179015587755092,18.25186142844581,681.4598637289408,2.053334410700154,31.59853509799681,14.496921186656179,16711.933333333334,158.8666101049086,34.2,0.325111281694191,634.8666666666667,6.035155429968384,4150.466666666666,39.45507419967885,74987.2,712.8416579724749,137.46666666666667,1.306782578661641,3233.9333333333334,30.742345348349925,772.0666666666667,7.339403027876076,1587096000000
"4/17",2221,155,30,13125,34402,194214,3756,1822,,,17.713450111732417,3756,987,,"Massachusetts","04000US25",498.4244762029913,2.2456773969962107,26.397575595658687,190.15816668113075,2813.8192901949815,0.43464723812829886,54.41783421366302,32.17838386276506,33970.333333333336,492.1703853877008,143.46666666666667,2.0785796810046646,1832.6,26.551150953130684,10258.466666666667,148.6271401365961,193600.33333333334,2804.9283394683794,163.33333333333334,2.3664127409207385,3640.2,52.740095874487785,1805.4666666666667,26.158036673312427,1587096000000
"4/17",3150,364,0,5619,78467,157449,,4853,3840,1013,49.836454979072585,8011,1961,1594,"New Jersey","04000US34",880.8084844620655,4.085976121735148,54.47593988676009,63.07445007700493,1767.3979516238387,,,35.35940874578493,78585,882.1330591388919,310,3.4798148289502624,4695.533333333334,52.70834362310836,6584.666666666667,73.91426035600375,158458,1778.724187631616,0,0,0,0,3411.266666666667,38.292181716678705,1587096000000
"4/17",1706,49,0,6251,29441,154082,1145,756,,,19.10735841954284,2603,,661,"Pennsylvania","04000US42",229.8810187505954,0.3826014713759442,5.902994129800282,48.80901627695974,1203.1020390315966,,8.940381320927676,13.320777758517568,29345.266666666666,229.13351437930848,85.6,0.6683813459138945,947.8,7.400605603471836,5853.266666666666,45.7034375310701,155402.8,1213.4151007335017,0,0,1145,8.940381320927674,1361.6,10.631635988275217,1587096000000
"4/17",916,35,0,12647,17371,226663,,428,,,7.663800443830709,1522,583,,"Texas","04000US48",60.52224168864406,0.12194338029489045,1.4911933361775176,44.0633694454137,789.7157830794501,,,3.1914324671462757,17214.666666666668,59.97756125666021,26.266666666666666,0.09151560349749872,412,1.4354477908998533,9779.666666666666,34.073303185445624,227064.46666666667,791.1145317197089,0,0,0,0,838.4,2.921066572549604,1587096000000
"4/18",475,23,96,7664,17669,79350,3420,673,,,22.267170762444866,,,,"Georgia","04000US13",167.96465603083803,0.2186420900282571,6.397657677783349,72.85534686854619,754.3152105974871,0.9125930714222905,32.5111281694191,4.515434467974875,17459.4,165.9721611582327,32.53333333333333,0.30926765198199846,667.4,6.3444230819503815,4989.266666666666,47.42885616123111,79976.46666666666,760.270514133706,131.66666666666666,1.2516467472632111,3365.6,31.993992095613134,747.4666666666667,7.105551053324112,1587182400000
"4/18",1970,161,0,7478,36372,201692,3756,1983,,,18.033437121948317,3728,987,,"Massachusetts","04000US25",526.9663115067495,2.332606844621871,28.730182440280554,108.34306822411396,2922.162358419095,,54.41783421366302,28.541835303758294,36128.6,523.4398735814021,136.33333333333334,1.9752302266052693,1968.9333333333334,28.526381179735953,10352.8,149.99386422982175,203953.13333333333,2954.922203698201,168.66666666666666,2.443683361032436,3808.866666666667,55.18377923552022,2158.266666666667,31.269488193701218,1587182400000
"4/18",2953,286,0,5087,81420,162536,,5139,4070,1069,50.09351774376138,7718,2024,1641,"New Jersey","04000US34",913.9565270100982,3.210409809934759,57.68634969669485,57.10263882216125,1824.500590446,,,33.14804254803267,81980.66666666667,920.2501275932103,309.6666666666667,3.476073092575048,5005.2,56.18441671568341,6677.533333333334,74.95670811013876,165135.53333333333,1853.6808957417545,0,0,0,0,3395.6666666666665,38.11706845431864,1587182400000
"4/18",1628,80,0,7149,31069,161231,1145,836,,,19.26986745725078,2613,,660,"Pennsylvania","04000US42",242.59275743222878,0.6246554634709293,6.527649593271211,55.82077385442092,1258.9228128860175,,8.940381320927676,12.711738681633411,30683.266666666666,239.58087700585978,80.4,0.627778740788284,1028.2,8.02838434426012,5819.866666666667,45.44264387507099,161222.66666666666,1258.8577446085726,0,0,1145,8.940381320927674,1338,10.447362626551294,1587182400000
"4/18",889,25,0,12853,18260,239516,,453,,,7.623707810751683,1321,624,,"Texas","04000US48",63.61960354813427,0.08710241449635032,1.5782957506738677,44.78109334086363,834.4968764203137,,,3.0973618594902175,18021.466666666667,62.78853037728642,26.466666666666665,0.09221242281346954,438.46666666666664,1.5276602137133228,10161.4,35.40329898652856,237225.86666666667,826.5178307062374,0,0,0,0,806.8,2.810969120626217,1587182400000
"4/19",632,14,44,3977,18301,83327,3464,687,,,21.96286917805753,,,,"Georgia","04000US13",173.97256041770146,0.13308648958241737,6.530744167365767,37.80606921923385,792.1212798167209,0.41827182440188315,32.92939999382099,6.007904386863413,18208.866666666665,173.09672456721142,32.266666666666666,0.3067326712280477,699.6666666666666,6.651155753178429,4844,46.0479253955164,84820.46666666666,806.3184395292225,125.33333333333333,1.1914409543568791,3490.9333333333334,33.185433049970015,749.4666666666667,7.1245634089787435,1587268800000
"4/19",1705,163,33,5596,38077,207288,3789,2146,,,18.36912894137625,3789,987,,"Massachusetts","04000US25",551.6687628737079,2.3615833271637574,31.091765767444315,81.07619815219869,3003.238556571294,0.47811196194112876,54.89594617560415,24.70245136695832,38267.13333333333,554.42346048069,130.2,1.8863690134768172,2099.133333333333,30.41275019321277,10412.933333333332,150.86509047158114,214366.06666666668,3105.787294169782,173.13333333333333,2.5083975053759824,3982,57.6921767408962,2138.5333333333333,30.98358689928794,1587268800000
"4/19",3881,171,0,8152,85301,170688,,5310,4202,1108,49.974807836520434,7494,1940,1628,"New Jersey","04000US34",957.5215636267303,1.9195107604854678,59.60586045718032,91.50790479226627,1916.0084952382663,,,43.56503661663217,85373.13333333333,958.3312753783271,294.93333333333334,3.3106883447905298,5300.133333333333,59.495105060473946,6863.4,77.04310031295883,171998.93333333332,1930.7239960547133,0,0,0,0,3392.4666666666667,38.08114778511656,1587268800000
"4/19",1215,276,0,5317,32284,166548,1145,1112,,,19.38420155150467,2634,,657,"Pennsylvania","04000US42",252.07971228369354,2.1550613489747064,8.682710942245917,41.51616374093664,1300.4389766269542,,8.940381320927676,9.48695485146474,31983.933333333334,249.73673374945795,75.2,0.5871761356626737,1103.4,8.615560479922793,5743.133333333333,44.843495176358466,166965.8,1303.701239784931,0,0,1145,8.940381320927674,1300.6666666666667,10.155856743598195,1587268800000
"4/19",663,24,0,6314,18923,245830,,477,,,7.697595899605418,1471,620,,"Texas","04000US48",65.92955958057749,0.08361831791649631,1.6619140685903642,21.99858580519824,856.495462225512,,,2.3099560324432105,18826.133333333335,65.59206675854229,26.266666666666666,0.09151560349749874,464.73333333333335,1.6191758172108217,10003.733333333334,34.853973092438245,247229.6,861.3718037986757,0,0,0,0,804.6666666666666,2.803536381255862,1587268800000
"4/20",646,46,86,4096,18947,87423,3550,733,,,21.672786337691456,,,,"Georgia","04000US13",180.11355129414727,0.4372841800565142,6.9680283474222815,38.937304380684395,831.0585841974053,0.8175312931491353,33.74693128697012,6.14099087644583,18972.933333333334,180.36007817246897,35.86666666666667,0.34095491140638357,735.5333333333333,6.992110664584812,5304.4,50.424569667212474,90124.86666666667,856.743009196435,145.06666666666666,1.3790295301492388,3636,34.56446258011925,764.0666666666667,7.26335360525755,1587355200000
